animal,date,k,state,block,session,start_s,end_s,lambda,fit_r2,rho_raw,candidate,nodes,Q,Q_over_awake,Cspec,Cspec_over_awake,Aspec,Aspec_over_awake,Deff_frac,Deff_frac_over_awake,Gpair,Gpair_over_awake,Oorg,Oorg_over_awake,top_share,top_share_over_awake,WMI,WMI_over_awake
George,20110112,3,recovery_eyes_closed,1,2,342.81,422.81,0.003,0.5789798387565703,0.9303147349429545,11;21;39,BP013-022;BP032-043;BP082-095,0.388581867736159,0.7158031070972349,0.47058892837180616,0.8478860416456281,0.8257352528046421,0.8442208881136448,0.903828129810775,1.2017724794587008,0.507203999712291,4.983703749838544,0.4584252424925048,5.989278012331091,0.5435179016170341,0.7749420709491314,0.17813573694513904,4.287143810495751
George,20110112,3,recovery_eyes_closed,2,2,982.278,1062.278,0.003,0.6411597749973506,0.8959457236905798,11;21;39,BP013-022;BP032-043;BP082-095,0.49805285709286495,0.9174586160767313,0.7068039780340581,1.273487732123588,0.7046548584491211,0.7204298816030485,0.9293621626179188,1.2357237329161976,0.4565210707618543,4.485701558991525,0.4242734096038848,5.543087875225014,0.4871350550750554,0.6945520051661009,0.21131058384174592,5.085553730795651
George,20110112,3,recovery_eyes_closed,3,2,1621.746,1701.746,0.003,0.5086668637445335,0.8914192762509241,11;21;39,BP013-022;BP032-043;BP082-095,0.3984824638409099,0.734040904694902,0.5203200885280708,0.937489417307762,0.7658410133042791,0.7829858035121998,0.9566531186280379,1.27201107426941,0.47050614015078923,4.6231165691155045,0.4501111663088932,5.880655473553322,0.46659410341420365,0.6652649337155228,0.17936140655307362,4.316641664006121
George,20110112,3,recovery_eyes_closed,4,2,2261.2140000000004,2341.2140000000004,0.003,0.46526673107606076,0.8976639590284279,11;21;39,BP013-022;BP032-043;BP082-095,0.34605404274596996,0.6374629893675675,0.3669758299789709,0.661200604393842,0.9429886506852514,0.9640992236417631,0.8453875370140113,1.1240671129294395,0.6071640358161635,5.965894755917855,0.5132889088021134,6.706066094325466,0.5854604441213626,0.8347433040869465,0.17762570198763875,4.274868939385204
George,20110112,3,recovery_eyes_closed,5,2,2900.682,2980.682,0.003,0.4104507080944817,0.8825004706241412,11;21;39,BP013-022;BP032-043;BP082-095,0.35640046651669655,0.6565220420340686,0.37378425489787803,0.6734677192924157,0.9534924541272319,0.9748381744619457,0.9128922299043475,1.2138245341405958,0.48601441349615343,4.775498332801623,0.4436787817021571,5.796617039102122,0.4419683591884488,0.6301538082637314,0.15812732478220867,3.8056068554008147
George,20110112,3,recovery_eyes_closed,6,2,3540.15,3620.15,0.003,0.3566986923929343,0.8696450222293913,11;21;39,BP013-022;BP032-043;BP082-095,0.20048606070524383,0.36931354007474804,0.22511093071956345,0.405594786599338,0.8906100652882265,0.9105480451837515,0.9310177733334921,1.237925110953734,0.4785072892507984,4.7017345547689136,0.4454987909621236,5.820395270387313,0.5032533478736496,0.7175332964250375,0.089316297648945,2.149550781941061
George,20110112,3,recovery_eyes_open,1,2,3695.26,3775.26,0.003,0.4238356070702104,0.889099714624613,11;21;39,BP013-022;BP032-043;BP082-095,0.27570469577303774,0.5078731002694034,0.295428285678586,0.5322894454844921,0.9332373003477172,0.9541295710027374,0.9571629451366537,1.2726889636237513,0.5454981739306635,5.359976057938106,0.5221306387261404,6.821582374225369,0.46544962585532096,0.6636331497264458,0.14395386890377243,3.464498189140961
George,20110112,3,recovery_eyes_open,2,2,3792.526,3872.526,0.003,0.4170494497838134,0.8451218125411382,11;21;39,BP013-022;BP032-043;BP082-095,0.24318322939433532,0.44796560428444016,0.24989867760934356,0.45025623807973486,0.9731273159215903,0.9949125995342921,0.9454703608409939,1.2571419524644318,0.5449023530694299,5.354121619364975,0.5151890243796605,6.730890906300512,0.4754878883186998,0.6779455980909946,0.12528533069716277,3.015207612213555
George,20110112,3,recovery_eyes_open,3,2,3889.792,3969.792,0.003,0.4154372987809988,0.8392423609438021,11;21;39,BP013-022;BP032-043;BP082-095,0.3394055010519209,0.6252157714775729,0.3431534254225673,0.6182784634677999,0.9890779922536658,1.0112203617296698,0.93192125334352,1.2391264205567223,0.5203848980084459,5.113217106006969,0.48495774637307076,6.335922410095818,0.5109204694427736,0.7284649972012562,0.16459732689676246,3.961318617650105
George,20110112,3,recovery_eyes_open,4,2,3987.058,4067.058,0.003,0.4164201431900252,0.8338227939102483,11;21;39,BP013-022;BP032-043;BP082-095,0.2610364468893238,0.4808528530617621,0.26534021483636705,0.47807810784119303,0.9837801897096626,1.0058039579203881,0.9153749326744992,1.217125652755336,0.6352773890040198,6.242131977592626,0.5815169971891863,7.597458957812383,0.5349877714154767,0.7627799015997982,0.15179713075201395,3.653259815883728
George,20110112,3,recovery_eyes_open,5,2,4084.324,4164.3240000000005,0.003,0.42053384996315823,0.8697030575152083,11;21;39,BP013-022;BP032-043;BP082-095,0.35555864592626746,0.6549713320182922,0.3852360361118045,0.6941010254708312,0.9229630994933091,0.9436253628555065,0.9047564026439212,1.2030067547678105,0.4374649706828445,4.298459428655544,0.39579923315773885,5.171075727768002,0.5480666753145534,0.7814276643379549,0.14072983940022066,3.386906357383673
George,20110112,3,recovery_eyes_open,6,2,4181.59,4261.59,0.003,0.4277160752599234,0.8543285595133693,11;21;39,BP013-022;BP032-043;BP082-095,0.3116409053463789,0.5740708634840285,0.33281175358901505,0.5996453026212685,0.9363879189531877,0.9573507221261557,0.9718762428356067,1.2922524576924597,0.5682512549024717,5.58354411935699,0.5522698946012329,7.215348610873351,0.44776047882730924,0.6384121511348119,0.1721098899490774,4.142121407382353
George,20110112,4,eyes_open,1,1,30.57,110.57,0.003,0.5335686201657036,0.9604552036840365,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,1.4614178953246182,1.684757450990409,1.5113361887103114,1.6303550704432361,0.9669707549130477,1.0333684247888302,0.4678067669007297,0.6148293378044928,0.08729916830441052,0.9331255880853169,0.040839141677608944,0.5737129874109232,0.8213132256008097,1.404091339637969,0.0596830524773548,0.9665672302705139
George,20110112,4,eyes_open,2,1,135.188,215.188,0.003,0.35379580152814105,0.7924009216165997,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.5841917344520018,0.6734701830145579,0.6027168445668876,0.6501812574339958,0.9692639914051218,1.0358191278420945,0.9019876154747123,1.185464784967192,0.4514805125630405,4.825796476381358,0.4072298309600378,5.720811782168859,0.41948325443420303,0.7171354196121137,0.23790030126914014,3.852796157929103
George,20110112,4,eyes_open,3,1,239.80599999999995,319.8059999999999,0.003,0.36999642739464145,0.8144581633529226,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.6534355924834482,0.7532961562197705,0.7321179199575129,0.7897727665633728,0.8925277945953968,0.9538137906396456,0.8237072186144854,1.0825823814408244,0.3111808451693393,3.326157794963272,0.2563219084605413,3.6008398267193007,0.5165758526829597,0.8831218814084661,0.167489858121402,2.712498800630714
George,20110112,4,eyes_open,4,1,344.4239999999999,424.4239999999999,0.003,0.36774113634807215,0.823402518716743,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.557069285329389,0.6422027759336556,0.6118414060654295,0.6600243851350623,0.9104798724096433,0.972998559442982,0.8206727887393716,1.0785942892567575,0.3053962178989723,3.2643269227069225,0.25063036581360637,3.5208843770987714,0.4781335829150924,0.8174021823038962,0.13961847876562908,2.2611217207142715
George,20110112,4,eyes_open,5,1,449.0419999999999,529.0419999999999,0.003,0.27765372217275897,0.7428457818381821,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.3901380722878682,0.44976048692493964,0.4235696832478756,0.4569261200305816,0.921071756827216,0.9843177424281143,0.7645054730937835,1.0047746784088432,0.4405999425159362,4.709495960338587,0.3368410674982396,4.73198228901695,0.5536565495325986,0.946513878141786,0.13141452474115092,2.128258658428454
George,20110112,4,eyes_open,6,1,553.66,633.66,0.003,0.30958346309076124,0.7732946403981881,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.48342761491185604,0.5573068995821758,0.506227618580054,0.5460934310417632,0.9549609645318227,1.0205339744135378,0.8351362643114673,1.0976033539764865,0.3072391762703196,3.284025983390795,0.25658657792052714,3.604557933915666,0.5173768096127498,0.8844911722630224,0.12404103738251565,2.008845006514875
George,20110112,4,eyes_closed,1,1,750.12,830.12,0.003,0.47440608712652976,0.8836146468625407,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.8074592254277266,0.9308582786364015,0.8813202477436736,0.9507248918715605,0.9161927545576725,0.9791037203243407,0.828095086837671,1.0883492713298009,0.30410294603105403,3.2505033652121087,0.25182615550117726,3.537682968983664,0.4919333051211943,0.840993754721135,0.20333935246342286,3.293081478869448
George,20110112,4,eyes_closed,2,1,843.134,923.134,0.003,0.4391029098353022,0.8544412062806054,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.7897354840734695,0.9104259263287279,0.8828856362896922,0.9524135559638252,0.8944935239770304,0.9559144980957284,0.8502982808541669,1.1175304975116012,0.3655130299172173,3.906905044101295,0.31079510096840757,4.366085537665104,0.4004566813237239,0.6846081867675802,0.24544591951094816,3.9749974700592143
George,20110112,4,eyes_closed,3,1,936.148,1016.148,0.003,0.3970168878638961,0.7958409210673187,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.7433983971150706,0.8570074258709841,0.7907483318387273,0.853020368259646,0.9401200953360801,1.0046740473729514,0.843655082760328,1.108799471425769,0.35174553847331114,3.759746728626193,0.29675191137127743,4.168805185395486,0.417025739771834,0.7129341295964299,0.22060489525424148,3.572697000893402
George,20110112,4,eyes_closed,4,1,1029.162,1109.162,0.003,0.39140778290189615,0.7927372103813926,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,1.0636572331356295,1.2262094603864453,1.2104353529957064,1.3057580635876387,0.8787393977738541,0.9390786046669094,0.8447455412323402,1.1102326397928972,0.31220386416414886,3.3370926666200718,0.26373282220817196,3.7049492004951206,0.4616015572728453,0.7891395495988506,0.28052132395699536,4.5430437598983175
George,20110112,4,eyes_closed,5,1,1122.176,1202.176,0.003,0.4266784745251462,0.8037062619082641,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,1.0429574936499502,1.2023463063607362,1.0910996241093662,1.1770245547044098,0.9558774199938772,1.0215133588803385,0.7656305966935425,1.0062534064793478,0.31860254813852146,3.4054870839155327,0.24393185903937928,3.426782978911425,0.517816391313192,0.8852426673557781,0.25441056032508386,4.120179857393991
George,20110112,4,eyes_closed,6,1,1215.19,1295.19,0.003,0.4268886572983993,0.8083530581707012,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.620539082073645,0.7153722733921358,0.6848524423616401,0.7387850964268491,0.9060916537492115,0.9683090209210365,0.8799929530201629,1.1565576277626157,0.37700352554746047,4.029724948352556,0.33176044574552216,4.660609126802462,0.41891184211123195,0.7161585510204028,0.2058703224712695,3.3340705464328115
George,20110112,4,deep_anesthesia,1,1,2068.84,2148.84,0.003,0.9357603257724465,0.974347856588851,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,2.0723193069561496,2.3890191877321545,2.577619853492314,2.780609390027553,0.8039662264970714,0.8591710854103394,0.7916610454307285,1.0404647191242415,0.30313026457656256,3.2401065427466627,0.23997642215637482,3.371216543931524,0.5324209896558081,0.9102102307805086,0.49730777284891453,8.053901009452481
George,20110112,4,deep_anesthesia,2,1,2268.226,2348.226,0.003,0.9260132478229434,0.9692594034448951,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,2.213825349362713,2.552150732834568,2.677821645346107,2.8887021496906,0.8267262135288989,0.8834939016152707,0.7800598097318651,1.0252174406171317,0.3055066239843218,3.265507034102265,0.23831343897703453,3.347854763819565,0.5123911373888956,0.8759678233462115,0.5275843323011643,8.544229988905823
George,20110112,4,deep_anesthesia,3,1,2467.612,2547.612,0.003,0.9230605166448486,0.9572257577326999,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,1.8779763746207854,2.164976014080855,2.6528885329155254,2.861805535570734,0.7078987116570965,0.7565070327705166,0.6510546383478126,0.8556684522155954,0.28817777589089666,3.080281998376449,0.1876194776625247,2.6357001299383365,0.6848244638919796,1.1707544319885304,0.3523449464689133,5.706227561626287
George,20110112,4,deep_anesthesia,4,1,2666.998,2746.998,0.003,0.9232017400189977,0.9615173822353801,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,2.0423943858004905,2.3545210239635366,2.498213307727849,2.6949495180013607,0.8175420327330132,0.8736790831279488,0.7640925347574801,1.004231961582523,0.4118096165424456,4.401761186033479,0.31466065374142316,4.420389270268213,0.46616212241700494,0.7969361487807097,0.6426611526337951,10.40789947094935
George,20110112,4,deep_anesthesia,5,1,2866.384,2946.384,0.003,0.9152500637512111,0.9624737836058556,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,1.8838475031042938,2.1717443912096406,2.790302936404673,3.0100414285202985,0.6751408524594272,0.7214998340661527,0.729722154104458,0.9590596385804698,0.2779329193075439,2.9707765127015318,0.20281380857364142,2.8491518485748797,0.6049146735720686,1.0341431598902446,0.38207028687652567,6.187629546847059
George,20110112,4,deep_anesthesia,6,1,3065.77,3145.77,0.003,0.923068380406573,0.9643214625994794,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,1.5641636184701115,1.8032051743832567,1.7734650610664346,1.9131267921473667,0.8819816374220171,0.9425434747893893,0.7833637996149986,1.0295598102784727,0.3591263545538484,3.8386389847549713,0.2813265856451858,3.952108424871877,0.5475530831799941,0.9360795834289561,0.44004081017461505,7.126462361452622
George,20110112,4,recovery_eyes_closed,1,2,342.81,422.81,0.003,0.5789798387565703,0.9303147349429545,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.824594520676583,0.950612256220629,0.9750148928633806,1.051798062014232,0.8457250517014672,0.9037973072513287,0.8653361357398999,1.1372944577951367,0.4136604215508562,4.421544118052743,0.3579553106933559,5.02859762035807,0.4345511499427368,0.7428950213458194,0.2951679878448251,4.78024652951427
George,20110112,4,recovery_eyes_closed,2,2,982.278,1062.278,0.003,0.6411597749973506,0.8959457236905798,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.7613701491857398,0.8777256908554748,0.9791045750484776,1.056209809801906,0.7776188249840857,0.8310145225976397,0.9346627227173073,1.2284090430884487,0.43576275846213747,4.657792143423188,0.40729120628302573,5.721673989807371,0.3577483803816648,0.6115954145216072,0.3100993664897468,5.022060255553469
George,20110112,4,recovery_eyes_closed,3,2,1621.746,1701.746,0.003,0.5086668637445335,0.8914192762509241,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.6369249609307035,0.7342623058625014,0.8218288184993109,0.8865484670357142,0.7750092800271369,0.828225791554972,0.8952587811662848,1.176621208869618,0.3433544775141584,3.6700561411412536,0.307391111047312,4.318265893408988,0.4424621308798713,0.7564193863208825,0.1957850713942549,3.170739872221881
George,20110112,4,recovery_eyes_closed,4,2,2261.2140000000004,2341.2140000000004,0.003,0.46526673107606076,0.8976639590284279,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.49129086229991475,0.5663718389594715,0.5038422274748703,0.5435201885611175,0.9750886994171573,1.0420437931824578,0.8318376982604957,1.093268112752296,0.33141159566802564,3.542400759508677,0.2756806589173285,3.8727937929603518,0.5075283529492391,0.8676545595323318,0.13543938863890292,2.1934413424297796
George,20110112,4,recovery_eyes_closed,5,2,2900.682,2980.682,0.003,0.4104507080944817,0.8825004706241412,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.4986938936459384,0.5749062302927311,0.5168869828240079,0.5575922283792778,0.9648025781599844,1.0310513687821277,0.8090917422134657,1.063373544987112,0.26589001462518325,2.842052004412998,0.21512941517025339,3.022162914970377,0.5417895784882106,0.9262264765125588,0.10728372568902725,1.7374602887761108
George,20110112,4,recovery_eyes_closed,6,2,3540.15,3620.15,0.003,0.3566986923929343,0.8696450222293913,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.3008966496240237,0.3468808436340658,0.3341037955687091,0.3604147252138507,0.9006082948319684,0.9624491436309804,0.8831192217273182,1.1606664219379403,0.33858108557415206,3.619034187007069,0.29900746478383566,4.200491460704577,0.43405507032970986,0.7420469391931029,0.0899703443660294,1.457070021566893
George,20110112,4,recovery_eyes_open,1,2,3695.26,3775.26,0.003,0.4238356070702104,0.889099714624613,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.33155489599324595,0.3822244022219902,0.35692285514117433,0.3850308031947942,0.9289259323617857,0.9927112299859703,0.9599797495726442,1.2616827192256483,0.4198791716176061,4.488015253183802,0.4030755020202388,5.662451288563126,0.35187721590087456,0.6015582558054094,0.13364165614974566,2.164327058882179
George,20110112,4,recovery_eyes_open,2,2,3792.526,3872.526,0.003,0.4170494497838134,0.8451218125411382,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.31635251115184854,0.36469872991682195,0.344080714608859,0.37117733426537514,0.9194136658064923,0.9825457975191954,0.9025396885673831,1.1861903638984999,0.45304649244799394,4.842534962319524,0.4088924402005577,5.744168309145005,0.44588606797037567,0.7622728418192103,0.12935415024845337,2.0948908867736398
George,20110112,4,recovery_eyes_open,3,2,3889.792,3969.792,0.003,0.4154372987809988,0.8392423609438021,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.40954102903244494,0.47212867883722576,0.4393873860300519,0.47398947901472105,0.9320727951084932,0.9960741740906078,0.8591753652834637,1.129197476972925,0.35737476273334856,3.8199165252019776,0.30704759231451595,4.313440102505256,0.5020866217428598,0.8583515464779328,0.12574858691842147,2.0364987768393137
George,20110112,4,recovery_eyes_open,4,2,3987.058,4067.058,0.003,0.4164201431900252,0.8338227939102483,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.3871146802330987,0.4462750483602185,0.41188112473290805,0.44431707858540087,0.939869921167498,1.004406694833904,0.8696677041786388,1.1429873539720958,0.43930790467595504,4.695685593153222,0.38205189688706614,5.367109251203092,0.39947728752819506,0.6829338458419348,0.14789789789588545,2.3952069406352363
George,20110112,4,recovery_eyes_open,5,2,4084.324,4164.3240000000005,0.003,0.42053384996315823,0.8697030575152083,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.5096595257390423,0.5875476728484709,0.6037924768173999,0.6513415965475927,0.8440971779334947,0.9020576544822891,0.8141684985580203,1.0700458271394129,0.2996125998472142,3.202506837812311,0.24393514056667134,3.4268290781864996,0.5038532972193258,0.8613717994814591,0.12432386805229621,2.0134254501379467
George,20110112,4,recovery_eyes_open,6,2,4181.59,4261.59,0.003,0.4277160752599234,0.8543285595133693,8;17;21;39,BP010-019;BP027-038;BP032-043;BP082-095,0.387101210518025,0.44625952015100073,0.410177694864872,0.44247950231134436,0.9437402749204847,1.00854280892089,0.9694341041385373,1.2741083936031856,0.5049088417512524,5.396882571042896,0.48947585067475186,6.876213383056494,0.336435311809668,0.5751592607251556,0.18947669431553618,3.0685756847786756
George,20110112,5,eyes_open,1,1,30.57,110.57,0.003,0.5335686201657036,0.9604552036840365,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,1.5368632955441779,1.66373200451447,1.5888219623764652,1.6131922826207512,0.9672973636677512,1.031329012938007,0.4329657222504781,0.6221144215884841,0.0918810465756761,0.8999983608510879,0.03978134369176742,0.5599019596914582,0.7810269587107183,1.4207316672773977,0.0611384869673054,0.9315268097290528
George,20110112,5,eyes_open,2,1,135.188,215.188,0.003,0.35379580152814105,0.7924009216165997,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.652558939087041,0.7064279529212752,0.6762792421666065,0.686652425629851,0.9649252829296189,1.0287999088815345,0.8520833767022046,1.2243310031263543,0.4955044962964473,4.853593326169239,0.42221114437540186,5.942404785796163,0.3876360190734469,0.7051315726464866,0.27551765644433784,4.197880848259579
George,20110112,5,eyes_open,3,1,239.80599999999995,319.8059999999999,0.003,0.36999642739464145,0.8144581633529226,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.7530314459219914,0.8151945072919538,0.8601340081518273,0.8733272681444749,0.8754815398359059,0.9334353077328804,0.7848740851623965,1.1277601491697666,0.3607623504854719,3.533759531420762,0.28315301979832064,3.985233176285163,0.447598604755222,0.8142068656050817,0.21322312791590753,3.2487401955853326
George,20110112,5,eyes_open,4,1,344.4239999999999,424.4239999999999,0.003,0.36774113634807215,0.823402518716743,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.6546935790035997,0.7087388082573287,0.7166418243793202,0.7276341137447382,0.9135575914378518,0.9740318586903992,0.8168220542591206,1.173665151099774,0.3613613336336387,3.539626724619128,0.2951679068684442,4.154336534586906,0.40540792099475953,0.7374596550074808,0.19324453335470304,2.9443395246230093
George,20110112,5,eyes_open,5,1,449.0419999999999,529.0419999999999,0.003,0.27765372217275897,0.7428457818381821,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.5055543356560519,0.547288057884291,0.5486158007527985,0.5570308044926908,0.9215088864781901,0.9825095012164132,0.7209788997680955,1.0359512269824613,0.5407260984151124,5.29655048979207,0.3898521075112227,5.486967978674651,0.5116579614211055,0.9307344138357793,0.19709142321694798,3.002952048722148
George,20110112,5,eyes_open,6,1,553.66,633.66,0.003,0.30958346309076124,0.7732946403981881,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.5760762923282903,0.6236316316274855,0.6058502297470172,0.6151431300647625,0.9508559443294103,1.0137992300455818,0.8025816647207856,1.153203596649718,0.39838023881125173,3.9022363728768092,0.31973267525699856,4.5000730201788866,0.43480295267444774,0.790930859685095,0.1841904140982568,2.806387880016985
George,20110112,5,eyes_closed,1,1,750.12,830.12,0.003,0.47440608712652976,0.8836146468625407,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.91985747722804,0.9957920973799704,1.0005469737515056,1.015893973445105,0.9193546143856455,0.980212623964128,0.7958470661847542,1.1435268701617722,0.3643119962271714,3.5685292197100695,0.2899366333733056,4.080709049695886,0.43229714814646075,0.7863726612705422,0.26670038013076036,4.0635378233941015
George,20110112,5,eyes_closed,2,1,843.134,923.134,0.003,0.4391029098353022,0.8544412062806054,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.9337694620318382,1.0108525223582392,1.0248206832707356,1.0405400079249085,0.9111539972551045,0.9714691551112258,0.7980409621769738,1.1466792082478698,0.37083270439194477,3.632401224640387,0.2959396882196369,4.165198960309231,0.40000495248384477,0.7276313534678891,0.2763394434627204,4.210401875152508
George,20110112,5,eyes_closed,3,1,936.148,1016.148,0.003,0.3970168878638961,0.7958409210673187,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.8179066464282196,0.885425182781726,0.8774463265443647,0.8909051334348952,0.9321443622077382,0.993849007658042,0.799202102724072,1.1483476134880959,0.38624490522607163,3.783367675337021,0.30868774042313635,4.344621240921273,0.3840244880645909,0.6985619959956293,0.25247775456299254,3.8468370563600964
George,20110112,5,eyes_closed,4,1,1029.162,1109.162,0.003,0.39140778290189615,0.7927372103813926,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,1.141428328293528,1.2356537150358426,1.290886059298791,1.3106864569575323,0.884220818771218,0.9427530958885,0.777481238976506,1.117137607955829,0.3287485447059729,3.2201761124245123,0.2555958258497231,3.597379839430421,0.43183152632247973,0.7855256691623603,0.2917443162184533,4.44511576298725
George,20110112,5,eyes_closed,5,1,1122.176,1202.176,0.003,0.4266784745251462,0.8037062619082641,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,1.1775028210292335,1.2747061722615627,1.241297674326911,1.2603374550941575,0.9486063217412616,1.0114006904336044,0.737009930712905,1.0589856960666622,0.34887339787261185,3.4173041985464523,0.25712315879366937,3.618876265369241,0.47236816759515066,0.8592640840772784,0.3027632448314933,4.613003912117049
George,20110112,5,eyes_closed,6,1,1215.19,1295.19,0.003,0.4268886572983993,0.8083530581707012,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.7215473355033236,0.7811113703668456,0.8001475467924343,0.8124206978564117,0.901767853186332,0.9614616816482194,0.8591067292417376,1.2344226308885538,0.43385431994981993,4.249714074397265,0.37272716577948817,5.245943228241587,0.36405641663816196,0.6622389586233789,0.26894029333789526,4.097665903878464
George,20110112,5,deep_anesthesia,1,1,2068.84,2148.84,0.003,0.9357603257724465,0.974347856588851,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,2.534221999664374,2.7434230875384182,3.370225688339664,3.4219202653692427,0.7519443010693014,0.8017203426107267,0.8017251509810391,1.1519728998014427,0.3289580428941021,3.2222282007816276,0.26373393660570116,3.7119195642763967,0.45565592188826365,0.8288635755643713,0.6683603442042576,10.183365831721428
George,20110112,5,deep_anesthesia,2,1,2268.226,2348.226,0.003,0.9260132478229434,0.9692594034448951,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,2.3273915461483576,2.519518693425736,2.8156939085357613,2.8588827389307445,0.8265783219876572,0.8812948705857259,0.7213009505869878,1.0364139713721925,0.31359914106680803,3.0717838274945604,0.22619935855475154,3.1836396758505114,0.49083763201496217,0.8928610715899699,0.5264544748445087,8.021239676437204
George,20110112,5,deep_anesthesia,3,1,2467.612,2547.612,0.003,0.9230605166448486,0.9572257577326999,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,1.9642514855597641,2.126401268685209,2.7528675539969014,2.7950927154496434,0.7135292370705805,0.760762337840066,0.6115910995371049,0.878775440142296,0.28445897371936263,2.7863484322193592,0.1739725765102214,2.448574569913364,0.6457465578975843,1.1746490612243772,0.34172589185686186,5.206652071934119
George,20110112,5,deep_anesthesia,4,1,2666.998,2746.998,0.003,0.9232017400189977,0.9615173822353801,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,2.1409095628385866,2.317642544260535,2.595369824267591,2.635179189487563,0.8248957596795469,0.8795009286299136,0.6959308958916963,0.99996056157247,0.40952400126049304,4.0113923774263505,0.2850004050863671,4.011234174418779,0.4506345688133606,0.8197294538205177,0.6101600926622752,9.29660697762477
George,20110112,5,deep_anesthesia,5,1,2866.384,2946.384,0.003,0.9152500637512111,0.9624737836058556,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,1.9428984053186387,2.1032854827235523,2.8752885039855247,2.9193914326308663,0.6757229414111064,0.720453399710136,0.6717226551346781,0.9651765245869405,0.2716705070895232,2.6610821293897042,0.18248723434395894,2.56841400128477,0.5830345750969806,1.0605724613210268,0.35455415659788664,5.402107882526175
George,20110112,5,deep_anesthesia,6,1,3065.77,3145.77,0.003,0.923068380406573,0.9643214625994794,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,1.6392691887901314,1.77459154715444,1.8546370113911637,1.8830845649716186,0.8838760246462003,0.9423854776172446,0.7208348634084147,1.035744265802891,0.3558321295917352,3.4854667562689006,0.2564962045305838,3.6100522064521168,0.5215780765811835,0.9487796574650474,0.4204663251285971,6.406368130356159
George,20110112,5,recovery_eyes_closed,1,2,342.81,422.81,0.003,0.5789798387565703,0.9303147349429545,2;8;17;21;39,BP004-109;BP010-019;BP027-038;BP032-043;BP082-095,0.897832132294897,0.9719485509943009,1.0649805089234854,1.0813158294760585,0.8430502950729615,0.898857229774625,0.8363670764433232,1.201748760369944,0.4260230709098378,4.173004986265629,0.35631167031426764,5.014903569262313,0.3981677805349173,0.724289435065503,0.31990806671981553,4.874228257520662
