animal,fold,heldout_date,training_dates,lambda,k,evaluation,candidate,Q,Cspec,Aspec,Deff,Deff_frac,Gpair,WMI,Oorg,top_share,singular_values
Kin2,LODO,20110525,20110513;20110524,0.01,3,recovery_eyes_open,27;35;37,0.2238003760028072,0.2488477682460979,0.8993465265136712,2.879403681672887,0.9598012272242956,0.6607642559435449,0.1419347229954756,0.634202343760563,0.4536385191147989,0.101524471147;0.0727808328529;0.0494950720027
Kin2,LODO,20110525,20110513;20110524,0.01,4,heldout_awake,9;27;35;37,0.3352114843602528,0.3650189444928898,0.91833996404201,3.7982883644369902,0.9495720911092476,0.7448558363805311,0.2370931769180075,0.7072943141267884,0.3510640011445979,0.117680684929;0.0970291112921;0.0734883663525;0.0470133217866
Kin2,LODO,20110525,20110513;20110524,0.01,4,deep_anesthesia,9;27;35;37,1.1122016344840902,1.161637613634455,0.9574428560420896,3.425601471417051,0.8564003678542628,0.5407208232780234,0.5150311168901567,0.463073511961759,0.4744107182132133,0.527640376214;0.298629736783;0.164564364429;0.121367157059
Kin2,LODO,20110525,20110513;20110524,0.01,4,eyes_open,9;27;35;37,0.224158435778559,0.2449616102991376,0.9150757765873004,3.736798155476918,0.9341995388692296,0.6573740598527348,0.1376598521112794,0.6141185435790181,0.3785474769621382,0.0848546103038;0.0645913652428;0.0439773923971;0.030735067835
Kin2,LODO,20110525,20110513;20110524,0.01,4,eyes_closed,9;27;35;37,0.5192044253698804,0.5980907477089162,0.8681030886345882,3.780493392084473,0.9451233480211184,0.770740497150914,0.3782117841103734,0.7284448391227331,0.3670983979503279,0.190599112762;0.145514046599;0.109089359892;0.0740019061175
Kin2,LODO,20110525,20110513;20110524,0.01,4,recovery_eyes_closed,9;27;35;37,0.3365887408648815,0.3574024765096462,0.9417638740278764,3.5403635059640197,0.8850908764910048,0.558619140015792,0.1664191350147418,0.4944287042612287,0.4359929650386021,0.146750323128;0.0914176478646;0.064282768419;0.034138001453
Kin2,LODO,20110525,20110513;20110524,0.01,4,recovery_eyes_open,9;27;35;37,0.3523489135030129,0.3896172533362094,0.9043462795498,3.751029659772288,0.937757414943072,0.5824006462140179,0.1924355439007608,0.546150524454832,0.3739045685692815,0.131744868489;0.100300429999;0.0723188037324;0.047984811282
Kin2,LODO,20110525,20110513;20110524,0.01,5,heldout_awake,9;21;27;35;37,0.384215561195123,0.4250593647759246,0.9039103547281382,4.367402919461231,0.8734805838922461,0.7568681881262692,0.2540086216771989,0.6611096668940001,0.3732268945819046,0.143399580755;0.0928976384412;0.0724745197235;0.0479466833264;0.0274971389491
Kin2,LODO,20110525,20110513;20110524,0.01,5,deep_anesthesia,9;21;27;35;37,1.2214388784849008,1.3925805213894906,0.8771046698730011,4.199984319083343,0.8399968638166685,0.5630218089143105,0.5776630938049716,0.4729365537484084,0.4199650334915121,0.512961619511;0.300242111841;0.170224603351;0.138364855863;0.0996456879195
Kin2,LODO,20110525,20110513;20110524,0.01,5,eyes_open,9;21;27;35;37,0.2615655865939396,0.2900682177037849,0.901738179606592,4.249163309637186,0.8498326619274372,0.7102619739339607,0.1578819882881396,0.6036038239741339,0.4036935005500839,0.105592327276;0.061793539371;0.0450335265416;0.0315182162165;0.0176279771893
Kin2,LODO,20110525,20110513;20110524,0.01,5,eyes_closed,9;21;27;35;37,0.6049468692579584,0.6964424276121023,0.868624376220364,4.344583805939027,0.8689167611878054,0.7853858710420359,0.4128368848707006,0.6824349473485093,0.3566039457440236,0.215726440543;0.165029456982;0.108823405711;0.0761294809135;0.039238085108
Kin2,LODO,20110525,20110513;20110524,0.01,5,recovery_eyes_closed,9;21;27;35;37,0.3644539901361218,0.4022258377688727,0.906092935644638,4.016697539192958,0.8033395078385915,0.578762755834316,0.1694503269536685,0.4649429874272464,0.4065038841232086,0.148151962575;0.0997146271069;0.0660339992702;0.0346301881185;0.0159232130659
Kin2,LODO,20110525,20110513;20110524,0.01,5,recovery_eyes_open,9;21;27;35;37,0.3775627307440196,0.4188767702306556,0.9013694660988568,4.270972045561734,0.8541944091123469,0.6013500935483896,0.1939426055493976,0.5136698878282212,0.3476781071721999,0.131270295564;0.109873952366;0.0687661902195;0.0483828074187;0.0192694851761
Su,LODO,20110523,20110526;20110527,0.003,3,heldout_awake,22;33;36,0.1795220218462562,0.1818564004029131,0.9871636161747126,2.9817683066036658,0.9939227688678886,0.7826384529787945,0.1396469813899199,0.7778821782071642,0.3848896200869445,0.0690961627856;0.0567954125935;0.0536304464671
Su,LODO,20110523,20110526;20110527,0.003,3,deep_anesthesia,22;33;36,0.1343951303803049,0.1391274105200013,0.965985997137379,2.6823183492388867,0.8941061164129622,0.4836005998531625,0.0581111445923725,0.4323902542296901,0.5520153384970498,0.0741881733892;0.0369138582897;0.0232930987013
Su,LODO,20110523,20110526;20110527,0.003,3,eyes_open,22;33;36,0.1726247584570127,0.1778656279449799,0.9705346696350547,2.907369568576563,0.9691231895255208,0.7516643605290433,0.1257494310032096,0.7284553625285675,0.4330671697689003,0.074758115577;0.0580418970818;0.0398247457982
Su,LODO,20110523,20110526;20110527,0.003,3,eyes_closed,22;33;36,0.1712131819408489,0.1742225254125384,0.9827270126835568,2.7376044210584314,0.9125348070194772,0.6861450659873133,0.1072019245459026,0.6261312553780993,0.4875068137331723,0.0834675927971;0.0611807094627;0.0265648796811
Su,LODO,20110523,20110526;20110527,0.003,3,recovery_eyes_closed,22;33;36,0.1607572789482981,0.1636813624949982,0.9821355131572206,2.3853191162600096,0.7951063720866699,0.3299170049220615,0.04216970680164,0.2623191128732803,0.5993404053642141,0.0963483327301;0.0520325710632;0.012376375155
Su,LODO,20110523,20110526;20110527,0.003,3,recovery_eyes_open,22;33;36,0.1160303213704451,0.1198905640533613,0.9678019474393492,2.4381119008542824,0.8127039669514274,0.3743842948640858,0.0353038034750183,0.3042636016003555,0.555085559240745,0.0644067558268;0.0427500024486;0.00887356309506
Su,LODO,20110523,20110526;20110527,0.003,4,heldout_awake,13;22;33;36,0.2512540700044129,0.2595245789137125,0.9681320784955424,3.8565844875860655,0.9641461218965164,0.7345696640190821,0.1779462963321109,0.708232492826825,0.3458608486950824,0.0868989458898;0.0675770479517;0.0562355083784;0.0405425677845
Su,LODO,20110523,20110526;20110527,0.003,4,deep_anesthesia,13;22;33;36,0.7247586837342725,0.7445044792175912,0.9734779359500028,1.9055972328083244,0.4763993082020811,0.2292911832731262,0.079168406809068,0.1092341610881539,0.8203122711451802,0.594528441886;0.0735590554095;0.0365805135488;0.0200906728898
Su,LODO,20110523,20110526;20110527,0.003,4,eyes_open,13;22;33;36,0.2707563912337896,0.2771970086771041,0.9767651986071144,3.716312988862589,0.9290782472156472,0.6124232208089704,0.1540574333484289,0.5689890925433595,0.4019237372742223,0.108823420656;0.0685659167202;0.0564408451229;0.0369262087351
Su,LODO,20110523,20110526;20110527,0.003,4,eyes_closed,13;22;33;36,0.2282483662652254,0.2467599314314675,0.9249814787236504,3.5958846196990826,0.8989711549247706,0.7528600898082257,0.1544783811756424,0.6767995044316673,0.4203433120678291,0.09594267425;0.0625206775543;0.0451655418893;0.0246194725717
Su,LODO,20110523,20110526;20110527,0.003,4,recovery_eyes_closed,13;22;33;36,0.1972570576131638,0.2004725880519532,0.9839602487799672,3.252275721299156,0.813068930324789,0.411363242692118,0.0659759115313043,0.334466671710617,0.490390264649931,0.096732940687;0.0525445429352;0.0365254951925;0.0114540787985
Su,LODO,20110523,20110526;20110527,0.003,4,recovery_eyes_open,13;22;33;36,0.1635508627232766,0.1754168441390847,0.932355518798413,3.3986064807338563,0.8496516201834641,0.494372730403108,0.0686986552994238,0.4200445913615235,0.409925471326495,0.0670436644877;0.0471099306655;0.0409997298894;0.00839753768069
Su,LODO,20110523,20110526;20110527,0.003,5,heldout_awake,13;22;26;33;36,0.3054439488676767,0.3310099352500406,0.9227636887604244,4.8078659862018345,0.9615731972403668,0.7590945485978146,0.2229511658562488,0.7299249721029336,0.2849589725759512,0.0870389938489;0.07073448009;0.0602969021639;0.0498275602097;0.0375460125552
Su,LODO,20110523,20110526;20110527,0.003,5,deep_anesthesia,13;22;26;33;36,0.8922193157334828,0.9422371336972823,0.9469158917909204,2.57276542458868,0.514553084917736,0.2580423229866558,0.1184657341818915,0.1327764733321225,0.7070898473305868,0.630879219747;0.133462062384;0.0732692780469;0.0357232289239;0.0188855266311
Su,LODO,20110523,20110526;20110527,0.003,5,eyes_open,13;22;26;33;36,0.3187493429576034,0.3371731029508478,0.9453581562941866,4.6372007014806815,0.9274401402961364,0.6467452044280044,0.1911914222673631,0.5998174631305618,0.339141843622102,0.108101239824;0.0729602205583;0.0570223136838;0.044164428197;0.0365011406946
Su,LODO,20110523,20110526;20110527,0.003,5,eyes_closed,13;22;26;33;36,0.3125819397229598,0.3522898432351986,0.8872862664799319,4.437057987026954,0.8874115974053908,0.6719574696819156,0.1863935020026172,0.5963028515589132,0.3302426784275267,0.103227897002;0.0890441831179;0.0585090591106;0.0376723574088;0.0241284430836
Su,LODO,20110523,20110526;20110527,0.003,5,recovery_eyes_closed,13;22;26;33;36,0.2019304852596921,0.2078663897138605,0.971443654443898,3.6042595746951034,0.7208519149390205,0.4043868408068224,0.058863348014161,0.2915030285717388,0.4797247660730739,0.0968710548042;0.0520785499214;0.0344960276354;0.0119410774708;0.00654377542785
Su,LODO,20110523,20110526;20110527,0.003,5,recovery_eyes_open,13;22;26;33;36,0.1663433798466768,0.1812430923825246,0.917791556411976,3.881625740829356,0.7763251481658712,0.4775959132866096,0.0616750880611462,0.3707697181456417,0.4009125631404107,0.0666891507758;0.0430350277782;0.040128646112;0.00932498291462;0.00716557226602
Su,LODO,20110526,20110523;20110527,0.003,3,heldout_awake,30;35;58,0.1807606048221209,0.1948844786800679,0.9275269433789366,2.830758099373204,0.9435860331244014,0.606892383153293,0.103513496032092,0.57265517635303,0.4888170042616654,0.0883588573377;0.0536522399252;0.0387495075592
Su,LODO,20110526,20110523;20110527,0.003,3,deep_anesthesia,30;35;58,0.245784134791182,0.2761353187997776,0.8900858313216977,2.377925123257164,0.792641707752388,0.4005885309816346,0.0780421594096396,0.3175231773033032,0.6670209640529192,0.163943170537;0.0438318689816;0.0380090952723
Su,LODO,20110526,20110523;20110527,0.003,3,eyes_open,30;35;58,0.1797343496959295,0.1873234495391533,0.9594866533693764,2.6644340396747594,0.8881446798915865,0.5439213531194862,0.0868262235131498,0.4830808560525046,0.5651920530798158,0.101584426114;0.0455606299508;0.0325892936315
Su,LODO,20110526,20110523;20110527,0.003,3,eyes_closed,30;35;58,0.2482635452988825,0.3055870563949613,0.8124151206784426,2.869205019606728,0.9564016732022425,0.5806014245449514,0.1378578107145585,0.5552881738983971,0.4351668103144458,0.108036055125;0.0896391715457;0.0505883186281
Su,LODO,20110526,20110523;20110527,0.003,3,recovery_eyes_closed,30;35;58,0.178728034262554,0.186725537933643,0.9571697382179666,2.3025125090781926,0.7675041696927308,0.376642370509323,0.0516657331989408,0.2890745898488598,0.6207897540622079,0.110952532434;0.0565386242807;0.011236877548
Su,LODO,20110526,20110523;20110527,0.003,3,recovery_eyes_open,30;35;58,0.1352210564438438,0.1395571573415231,0.968929569931924,2.552097818761019,0.8506992729203396,0.4308301222986114,0.0495594463975898,0.3665068717916098,0.5435310861759209,0.0734968476828;0.0473699913209;0.0143542174402
Su,LODO,20110526,20110523;20110527,0.003,4,heldout_awake,7;30;35;58,0.2119890373988064,0.2292332890250394,0.9247742258570942,3.712262845523896,0.928065711380974,0.686951642609428,0.1351506990993027,0.6375362648826475,0.407279586342091,0.0863388074608;0.0543541918538;0.0402157888505;0.0310802492337
Su,LODO,20110526,20110523;20110527,0.003,4,deep_anesthesia,7;30;35;58,0.3470129351615631,0.4573689325931548,0.7587155804267163,3.392716835424036,0.8481792088560091,0.4595446245445955,0.1352573818579225,0.3897761960802667,0.4545491935212826,0.157734449819;0.108603293209;0.0433372714054;0.0373379207282
Su,LODO,20110526,20110523;20110527,0.003,4,eyes_open,7;30;35;58,0.2067618221436674,0.2161772164263795,0.9564459454221969,3.4755180054829893,0.8688795013707473,0.5933366840064559,0.1065935932486489,0.515538082144502,0.4860411481277517,0.100494753424;0.0459761649902;0.0322403760457;0.0280505276841
Su,LODO,20110526,20110523;20110527,0.003,4,eyes_closed,7;30;35;58,0.2898730517006179,0.3513615580982153,0.8249993347866198,3.743083720460723,0.9357709301151808,0.6490895406258245,0.1760686374305131,0.6073991231594632,0.3650010608923638,0.105803971395;0.0895421950643;0.0528460399785;0.041680845263
Su,LODO,20110526,20110523;20110527,0.003,4,recovery_eyes_closed,7;30;35;58,0.1828504942157025,0.1947040429643176,0.9391201714759077,2.5323345063880303,0.6330836265970076,0.3757515448179078,0.0434968688192633,0.2378821506927491,0.6045184712211605,0.110536501225;0.0565465380536;0.0114523915272;0.00431506340963
Su,LODO,20110526,20110523;20110527,0.003,4,recovery_eyes_open,7;30;35;58,0.1360659570179966,0.1406275343606577,0.9675627012633076,2.6683276589595724,0.6670819147398931,0.4274943060363469,0.0388024351569095,0.2851737202111281,0.5387686197787007,0.0733080678615;0.0473315131955;0.014050142642;0.00137623331902
Su,LODO,20110526,20110523;20110527,0.003,5,heldout_awake,13;26;33;35;58,0.3000603419198557,0.327106245608483,0.9173176787306015,4.642743634329753,0.9285487268659504,0.6683405829663497,0.186213486626669,0.6205867974262511,0.3423840588143056,0.102735877756;0.0663370410849;0.0492858527939;0.0486377198157;0.0330638504698
Su,LODO,20110526,20110523;20110527,0.003,5,deep_anesthesia,13;26;33;35;58,1.1719517460232551,1.261122627224713,0.9292924579446398,2.3132557945333327,0.4626511589066665,0.1273007489519074,0.0690230813873929,0.0588958390322865,0.748549437680402,0.877263820474;0.179900684384;0.045615210134;0.036549680637;0.0326223503944
Su,LODO,20110526,20110523;20110527,0.003,5,eyes_open,13;26;33;35;58,0.3404483273109969,0.3534628076723138,0.963180057197468,4.179323480465974,0.8358646960931948,0.5801824418046646,0.1651017850671277,0.4849540203976636,0.4329275986995211,0.147389476824;0.0778426493877;0.0505531157247;0.0329233904028;0.0317396949717
Su,LODO,20110526,20110523;20110527,0.003,5,eyes_closed,13;26;33;35;58,0.3299687894551887,0.4235837244127114,0.7789930784349245,4.405925744337932,0.8811851488675864,0.609863172916831,0.1773260097483641,0.5374023708155763,0.3016249544312423,0.0995268210832;0.0924125776142;0.0748985292286;0.0459544956688;0.0171763658604
Su,LODO,20110526,20110523;20110527,0.003,5,recovery_eyes_closed,13;26;33;35;58,0.1993202528983977,0.2426026388564254,0.8215914461522299,3.225349202085801,0.6450698404171601,0.4097149036725484,0.0526792919307106,0.2642947275285829,0.5270494058744543,0.105051620869;0.0566718258121;0.0235773467982;0.010991323817;0.00302813560228
Su,LODO,20110526,20110523;20110527,0.003,5,recovery_eyes_open,13;26;33;35;58,0.1709915730144769,0.1956178910841135,0.8741100932375989,3.670676682430188,0.7341353364860377,0.4326175208122274,0.0543068909661275,0.31759980921124,0.4312757929445874,0.0737445262387;0.0470855501004;0.036704345277;0.00837119288364;0.00508595851475
Su,LODO,20110527,20110523;20110526,0.003,3,heldout_awake,22;33;36,0.1727093250791747,0.1741508853413828,0.9917223489310306,2.954786829500871,0.984928943166957,0.7474230410934961,0.1271414525328833,0.7361585859628502,0.4006357496999487,0.0691935299333;0.0586241925608;0.0448916025851
Su,LODO,20110527,20110523;20110526,0.003,3,deep_anesthesia,22;33;36,0.1870847624400464,0.2008875926207504,0.931290778088212,2.5284453469968664,0.8428151156656222,0.3150150773569896,0.0496709050594532,0.2654994688590461,0.59279240072027,0.110902425465;0.0526413399342;0.0235409970409
Su,LODO,20110527,20110523;20110526,0.003,3,eyes_open,22;33;36,0.172995536819645,0.1796640172566954,0.9628836060838892,2.812082719415246,0.9373609064717486,0.6683726199946415,0.1083828049235597,0.6265063649390747,0.4881637983003819,0.0844501583429;0.0544773098489;0.0340680686278
Su,LODO,20110527,20110523;20110526,0.003,3,eyes_closed,22;33;36,0.2058297267662626,0.2091666787152248,0.9840464457844864,2.931881351514761,0.9772937838382538,0.7511699006172765,0.151102417033526,0.7341136744796632,0.4351092362523505,0.0895584152113;0.0608366230657;0.0554346884892
Su,LODO,20110527,20110523;20110526,0.003,3,recovery_eyes_closed,22;33;36,0.1273252210038018,0.1312950256389556,0.9697642418984688,2.733657167820406,0.9112190559401352,0.4475005082547939,0.0519195315053175,0.407770990664664,0.4767572222887448,0.0607032186931;0.0475127533773;0.0191092489335
Su,LODO,20110527,20110523;20110526,0.003,3,recovery_eyes_open,22;33;36,0.152418158256642,0.1614577069394266,0.944012900628052,2.6843356376792453,0.8947785458930818,0.3934035953250003,0.0536525782503627,0.3520090969740141,0.5498305844056263,0.0838041650283;0.0424406786293;0.0261733145991
Su,LODO,20110527,20110523;20110526,0.003,4,heldout_awake,30;33;35;58,0.2911432555979998,0.3097267272974678,0.9400004259831922,3.700060508623968,0.925015127155992,0.4860667840486792,0.1309035767205114,0.4496191280530931,0.4151139539024375,0.120857627983;0.0702786244207;0.0583987339118;0.0416082692822
Su,LODO,20110527,20110523;20110526,0.003,4,deep_anesthesia,30;33;35;58,0.2580607440920993,0.3205229865881284,0.8051239845200463,3.293862356362034,0.8234655890905085,0.5321245562897655,0.1130786726199949,0.4381862612146772,0.5160751419399116,0.133178735136;0.0600620362364;0.0413835146187;0.0234364581005
Su,LODO,20110527,20110523;20110526,0.003,4,eyes_open,30;33;35;58,0.319922086745013,0.3386611870993861,0.944667115488278,3.4475271217752166,0.8618817804438041,0.3818320742903764,0.1052844737732282,0.3290941080199405,0.482315501141843,0.154303381595;0.0792549447296;0.0453349243682;0.0410288360524
Su,LODO,20110527,20110523;20110526,0.003,4,eyes_closed,30;33;35;58,0.3330788153652292,0.3745087483269635,0.889375259865588,3.5965487993227043,0.8991371998306761,0.5913393210901526,0.1770964011277252,0.5316951813147729,0.3864183592805146,0.128707769345;0.109303005508;0.0592743466477;0.0357936938646
Su,LODO,20110527,20110523;20110526,0.003,4,recovery_eyes_closed,30;33;35;58,0.1989248309911644,0.2167230533758933,0.9178757307656656,3.078569733971275,0.7696424334928188,0.4789771483797266,0.073331876086254,0.3686411380664238,0.4821668431391191,0.095914957781;0.0696603664614;0.0224625451758;0.0108869615729
Su,LODO,20110527,20110523;20110526,0.003,4,recovery_eyes_open,30;33;35;58,0.1467849425548122,0.1732357107399686,0.8473134201246777,3.5801200612285573,0.8950300153071393,0.5138321213119825,0.0675056863156488,0.4598951714031636,0.4164422244083369,0.0611274479872;0.0439718972517;0.024684758847;0.0170008384689
Su,LODO,20110527,20110523;20110526,0.003,5,heldout_awake,26;30;33;35;58,0.3184514930756457,0.3745089760362181,0.8503173847690336,4.741900200158062,0.9483800400316124,0.5707273579179375,0.1723671042339712,0.5412664345493499,0.3097719949522734,0.0986473543056;0.0732013237966;0.0577512288416;0.0516746991959;0.037176886936
Su,LODO,20110527,20110523;20110526,0.003,5,deep_anesthesia,26;30;33;35;58,0.4112300326831469,0.5117365089804875,0.803597213539492,3.794516993105771,0.7589033986211542,0.5244788592522284,0.163681391823547,0.3980287887914621,0.500498827155547,0.205820149049;0.0853876825826;0.0583138133511;0.038681244313;0.0230271433873
Su,LODO,20110527,20110523;20110526,0.003,5,eyes_open,26;30;33;35;58,0.3106039649245432,0.3591965662273572,0.8647186363355801,4.467927660906054,0.8935855321812107,0.4719369255856062,0.1309866644071042,0.4217160088053783,0.3742234829324232,0.116235297567;0.0746326398506;0.0449732161193;0.0432531466265;0.0315096647614
Su,LODO,20110527,20110523;20110526,0.003,5,eyes_closed,26;30;33;35;58,0.3978272911411901,0.5153432808847686,0.7719656118503752,4.497249709399638,0.8994499418799276,0.6165866319970134,0.2206305641042964,0.5545888103136539,0.337439762002393,0.134242746441;0.0937204783799;0.0890612599308;0.0476701219435;0.0331326844462
Su,LODO,20110527,20110523;20110526,0.003,5,recovery_eyes_closed,26;30;33;35;58,0.1955590298066194,0.2319897622761833,0.8429640510334537,3.182700172082353,0.6365400344164706,0.4631245439346195,0.0576502765463289,0.294797313135255,0.4816117318063223,0.0941835230155;0.0670630571067;0.0236559470683;0.0088530055811;0.001803497035
Su,LODO,20110527,20110523;20110526,0.003,5,recovery_eyes_open,26;30;33;35;58,0.151512877688122,0.185630513195469,0.8162067489873224,4.064438902507729,0.8128877805015458,0.5090037857344436,0.0626904163946872,0.4137629576525562,0.3998073374026441,0.0605759602107;0.0442606773731;0.0234395214986;0.0149269647036;0.00830975390203
